SKU;Назва;Статус;Ціна постач. стара;Ціна постач. нова;Зміна постач. %;Наша ціна стара;Наша ціна нова;Зміна нашої %;CPA %;Джерело CPA;Наявність;Залишок;Алерт;Причина алерту
SVCK301T;Набір фрез (шарошки) для відновлення геометрії сідел клапані;ok;3005.00;3005.00;+0.00%;3760.00;3460.00;-7.98%;15.00%;default;Ні;*;Так;відсутній у фіді
SVCK302S;Набір фрез (шарошки) для відновлення геометрії сідел клапані;ok;3005.00;3005.00;+0.00%;3760.00;3460.00;-7.98%;15.00%;default;Ні;*;Так;відсутній у фіді
SVCK402V;Набір фрез (шарошки) для відновлення геометрії сідел клапані;ok;3280.00;3280.00;+0.00%;4100.00;3780.00;-7.80%;15.00%;default;Ні;*;Так;відсутній у фіді
SVCK406ZMZ;Набір фрез (шарошки) для відновлення геометрії сідел клапані;ok;4096.00;4096.00;+0.00%;5120.00;4720.00;-7.81%;15.00%;default;Ні;*;Так;відсутній у фіді
SVCK60SMD;Набір фрез (шарошки) для відновлення геометрії сідел клапані;ok;5100.00;5100.00;+0.00%;6360.00;5870.00;-7.70%;15.00%;default;Ні;*;Так;відсутній у фіді
SVCKAVEO16V;Набір фрез (шарошки) для відновлення геометрії сідел клапані;ok;3945.00;3945.00;+0.00%;4930.00;4540.00;-7.91%;15.00%;default;Ні;*;Так;відсутній у фіді
SVCKAVEO8V;Набір фрез (шарошки) для відновлення геометрії сідел клапані;ok;3945.00;3945.00;+0.00%;4930.00;4540.00;-7.91%;15.00%;default;Ні;*;Так;відсутній у фіді
SVCKKAMAZ;Набір фрез (шарошки) для відновлення геометрії сідел клапані;ok;5123.00;5123.00;+0.00%;6390.00;5900.00;-7.67%;15.00%;default;Ні;*;Так;відсутній у фіді
SWPH0802;Щітка по металу (6-рядна пластикова ручка) СТАНДАРТ SWPH0802;ok;53.00;53.00;+0.00%;90.00;70.00;-22.22%;15.00%;default;Так;*;Так;подешевшало на 22.2%
SWWH0601;Щітка по металу (6-рядна дерев'яна ручка) СТАНДАРТ SWWH0601;ok;32.00;32.00;+0.00%;70.00;40.00;-42.86%;15.00%;default;Так;*;Так;подешевшало на 42.9%
SPRINT6;Установка для діагностики та чистки форсунок Sprint6;ok;7920.00;7920.00;+0.00%;16610.00;9110.00;-45.15%;15.00%;default;Ні;*;Так;відсутній у фіді + подешевшало на 45.2%
SPRINT6K;Установка для діагностики і чистки форсунок Sprint6K;ok;8910.00;8910.00;+0.00%;11100.00;10250.00;-7.66%;15.00%;default;Ні;*;Так;відсутній у фіді
SPRINT6K+;Установка для діагностики та чищення форсунок Sprint6K +;ok;9790.00;9790.00;+0.00%;12190.00;11260.00;-7.63%;15.00%;default;Ні;*;Так;відсутній у фіді
T-168;Безконтактний інфрачервоний термометр (пірометр) для вимірюв;ok;440.00;440.00;+0.00%;990.00;510.00;-48.48%;14.69%;Термометры, пирометры, тепловизоры;Так;*;Так;подешевшало на 48.5%
T412001;Комплект підставок під машину 12т 468-715мм 2 шт TORIN T4120;ok;3169.00;3169.00;+0.00%;3970.00;3640.00;-8.31%;14.69%;Автомобильные домкраты, подставки;Ні;*;Так;відсутній у фіді
T820010L;Домкрат підкатний алюмінієвий 2,0 т низькопрофільний з подві;ok;14991.00;14991.00;+0.00%;18650.00;17200.00;-7.77%;14.69%;Автомобильные домкраты, подставки;Ні;*;Так;відсутній у фіді
T82257;Домкрат для автопідкатний професійний 2,25т 140-520 мм TORIN;ok;6676.00;6676.00;+0.00%;8320.00;7660.00;-7.93%;14.69%;Автомобильные домкраты, подставки;Ні;*;Так;відсутній у фіді
T83000ET;Професійний домкрат 3т з педаллю 150-490 мм TORIN T83000ET;ok;7479.00;7479.00;+0.00%;9320.00;8580.00;-7.94%;14.69%;Автомобильные домкраты, подставки;Ні;*;Так;відсутній у фіді
T83003;Домкрат підкатний 3т 130-410 мм TORIN T83003;ok;4325.00;4325.00;+0.00%;5400.00;4970.00;-7.96%;14.69%;Автомобильные домкраты, подставки;Ні;*;Так;відсутній у фіді
T90204S;Домкрат пляшковий 2т в кейсі T90204S;ok;923.00;923.00;+0.00%;1170.00;1060.00;-9.40%;14.69%;Автомобильные домкраты, подставки;Ні;*;Так;відсутній у фіді
T90504S;Домкрат пляшковий 5т в кейсі T90504S;ok;1708.00;1708.00;+0.00%;2150.00;1960.00;-8.84%;14.69%;Автомобильные домкраты, подставки;Ні;*;Так;відсутній у фіді
TAAH1606;Панель до верстата (20 гачків) TOPTUL TAAH1606;ok;8899.00;8899.00;+0.00%;11080.00;10240.00;-7.58%;15.00%;default;Ні;*;Так;відсутній у фіді
TB-M-0900000;Комплект перехідників для балансування коліс мотоциклів з пі;ok;14520.00;14520.00;+0.00%;63810.00;16670.00;-73.88%;14.74%;Комплектующие для шиномонтажа;Так;*;Так;подешевшало на 73.9%
TB-M-0900000A;Комплект перехідників для балансування коліс мотоциклів з пі;ok;14520.00;14520.00;+0.00%;83820.00;16670.00;-80.11%;14.74%;Комплектующие для шиномонтажа;Так;*;Так;подешевшало на 80.1%
TB-M-0900000L;Комплект перехідників для балансування коліс мотоциклів з пі;ok;14520.00;14520.00;+0.00%;19170.00;16670.00;-13.04%;14.74%;Комплектующие для шиномонтажа;Ні;*;Так;відсутній у фіді
TBAB0300;"Ящик для головок 1/2"" (виставковий) TOPTUL TBAB0300";ok;3373.00;3373.00;+0.00%;4220.00;3880.00;-8.06%;14.95%;Ящики, сумки для инструментов;Ні;*;Так;відсутній у фіді
TBAC0501;Ящик для інструменту 5 секцій 470 (L) x220 (W) x350 (H) mm T;ok;4029.00;4029.00;+0.00%;6770.00;4640.00;-31.46%;14.95%;Ящики, сумки для инструментов;Так;*;Так;подешевшало на 31.5%
TBAG0102;Шафа інструментальний 390x460x860 TOPTUL TBAG0102;ok;8993.00;8993.00;+0.00%;11200.00;10340.00;-7.68%;14.95%;Шкафы, тумбы и тележки инструментальные;Ні;*;Так;відсутній у фіді
TCAJ0601;Візок для інструменту 6 секцій TOPTUL TCAJ0601;ok;20307.00;20307.00;+0.00%;25260.00;23350.00;-7.56%;14.95%;Шкафы, тумбы и тележки инструментальные;Ні;*;Так;відсутній у фіді
TCAL0704;Візок для інструмента ( Pro- Plus) 7 секцій (синя ) TOPTUL T;ok;35905.00;35905.00;+0.00%;44630.00;41280.00;-7.51%;14.95%;Шкафы, тумбы и тележки инструментальные;Ні;*;Так;відсутній у фіді
TCBH0703;Візок для інструмента (Pro-Plus) 7 секцій + 3 відкриті полиц;ok;44880.00;44880.00;+0.00%;55790.00;51590.00;-7.53%;14.95%;Шкафы, тумбы и тележки инструментальные;Ні;*;Так;відсутній у фіді
TDS2001;Набір мітчиків і плашок 20 од СТАНДАРТ;ok;477.00;477.00;+0.00%;1350.00;550.00;-59.26%;15.00%;default;Ні;*;Так;відсутній у фіді + подешевшало на 59.3%
TDS4001;Набір мітчиків і плашок 40 од СТАНДАРТ;ok;726.00;726.00;+0.00%;1460.00;840.00;-42.47%;15.00%;default;Ні;*;Так;відсутній у фіді + подешевшало на 42.5%
TEAA0110;Гачки до стенду 100мм TOPTUL TEAA0110;ok;101.00;101.00;+0.00%;150.00;120.00;-20.00%;15.00%;default;Так;*;Так;подешевшало на 20.0%
TEAL3704;Тримач рулону паперу для інструментального візка (червоний) ;ok;1054.00;1054.00;+0.00%;1340.00;1220.00;-8.96%;14.95%;Шкафы, тумбы и тележки инструментальные;Ні;*;Так;відсутній у фіді
TEAS6501;Задня панель для інструментального візка TOPTUL TEAS6501;ok;5570.00;5570.00;+0.00%;6950.00;6410.00;-7.77%;14.95%;Шкафы, тумбы и тележки инструментальные;Ні;*;Так;відсутній у фіді
TEL05004;Стійка трансмісійна гідравлічна 500 кг 1135-1950 мм TORIN TE;ok;5066.00;5066.00;+0.00%;9960.00;5610.00;-43.67%;10.60%;Трансмиссионные стойки;Ні;*;Так;відсутній у фіді + подешевшало на 43.7%
TG-916;Пістолет підкачки коліс 4 в 1 професійний 4 в 1 TRISCO TG-90;ok;1809.00;1809.00;+0.00%;3610.00;2090.00;-42.11%;15.24%;Пневматические пистолеты подкачки шин;Так;*;Так;подешевшало на 42.1%
TGSL8150;Набір нутрометрів телескопічних подовжених 8-150мм 6 од meta;ok;3225.00;3225.00;+0.00%;4030.00;3680.00;-8.68%;13.86%;Микрометры;Ні;*;Так;відсутній у фіді
TKS0701;Набір ключів TORX з отвором Г-подібних 7 од СТАНДАРТ TKS0701;ok;61.00;61.00;+0.00%;100.00;80.00;-20.00%;14.88%;Наборы ключей;Так;*;Так;подешевшало на 20.0%
TKS0901;Набір ключів TORX з отвором Г-подібних 9 од СТАНДАРТ TKS0901;ok;105.00;105.00;+0.00%;200.00;130.00;-35.00%;14.88%;Наборы ключей;Так;*;Так;подешевшало на 35.0%
TKS0902;Набір ключів TORX з отвором Г-подібних довгих 9 од СТАНДАРТ ;ok;125.00;125.00;+0.00%;350.00;150.00;-57.14%;14.88%;Наборы ключей;Так;*;Так;подешевшало на 57.1%
TL-020;Ксенонова імпульсна лампа для стробоскопа;ok;274.00;274.00;+0.00%;2680.00;320.00;-88.06%;15.00%;default;Так;*;Так;подешевшало на 88.1%
TL-1001;Ліхтар світлодіодний 10 + 1 тонкий акумуляторний (Made in GE;ok;1060.00;1060.00;+0.00%;1350.00;1220.00;-9.63%;15.00%;default;Ні;*;Так;відсутній у фіді
TL-1100;Стробоскоп з автономним живленням (+ освітлювальний прилад);ok;1444.00;1444.00;+0.00%;2880.00;1660.00;-42.36%;14.66%;Автомобильные диагностические сканеры;Так;*;Так;подешевшало на 42.4%
TL-122;Стробоскоп;ok;1500.00;1500.00;+0.00%;2610.00;1720.00;-34.10%;14.66%;Автомобильные диагностические сканеры;Так;*;Так;подешевшало на 34.1%
TL-2200;Стробоскоп з інтенсивним променем;ok;1868.00;1868.00;+0.00%;2960.00;2150.00;-27.36%;14.66%;Автомобильные диагностические сканеры;Так;*;Так;подешевшало на 27.4%
TLT-235SCA-220;Підйомник автомобільний 2-х стійковий 3,5т електрогідравлічн;ok;129800.00;129800.00;+0.00%;161290.00;148870.00;-7.70%;14.69%;Подъемники автомобильные;Ні;*;Так;відсутній у фіді
TLT-240SCA-220;Підйомник автомобільний 2-х стійковий 4т електрогідравлічний;ok;132000.00;132000.00;+0.00%;164020.00;151400.00;-7.69%;14.69%;Подъемники автомобильные;Ні;*;Так;відсутній у фіді
TLTW-235SB-220;Підйомник автомобільний 2-х стійковий 3,5т LAUNCH VAG з нижн;ok;103400.00;103400.00;+0.00%;128490.00;118590.00;-7.70%;14.69%;Подъемники автомобильные;Ні;*;Так;відсутній у фіді
TLTW-235SB-380;Підйомник автомобільний 2-х стійковий 3,5т LAUNCH VAG з нижн;ok;101200.00;101200.00;+0.00%;125750.00;116070.00;-7.70%;14.69%;Подъемники автомобильные;Ні;*;Так;відсутній у фіді
