SKU;Назва;Статус;Ціна постач. стара;Ціна постач. нова;Зміна постач. %;Наша ціна стара;Наша ціна нова;Зміна нашої %;CPA %;Джерело CPA;Наявність;Залишок;Алерт;Причина алерту
WT100A;Товщиномір ультразвуковий кол дисплей 1-225мм WINTACT WT100A;ok;5518.00;5518.00;+0.00%;6880.00;6280.00;-8.72%;13.71%;Толщиномеры;Так;*;Ні;
WT130A;Товщиномір ультразвуковий кол дисплей 1-300мм WINTACT WT130A;ok;8822.00;8822.00;+0.00%;10990.00;10040.00;-8.64%;13.71%;Толщиномеры;Так;*;Ні;
WT1357;Вимірювач рівня шуму (шумомір) фільтр А/С WINTACT WT1357;ok;1814.00;1814.00;+0.00%;2280.00;2090.00;-8.33%;14.69%;Шумомеры;Так;*;Ні;
WT200A;Товщиномір лакофарбових покриттів Fe/nFe 0-1800мкм WINTACT W;ok;1058.00;1058.00;+0.00%;1340.00;1210.00;-9.70%;13.71%;Толщиномеры;Ні;*;Так;відсутній у фіді
WT2100;Товщиномір лакофарбових покриттів HD-дисплей Fe 0-1800мкм WI;ok;6688.00;6688.00;+0.00%;8340.00;7610.00;-8.75%;13.71%;Толщиномеры;Ні;*;Так;відсутній у фіді
WT2110;Товщиномір лакофарбових покриттів HD-дисплей Fe/nFe 0-1500мк;ok;8848.00;8848.00;+0.00%;11020.00;10070.00;-8.62%;13.71%;Толщиномеры;Так;*;Ні;
WT300;Безконтактний інфрачервоний термометр (пірометр) -50-420° C ;ok;657.00;657.00;+0.00%;6020.00;760.00;-87.38%;14.69%;Термометры, пирометры, тепловизоры;Так;*;Так;подешевшало на 87.4%
WT3010;Безконтактний тестер напруги (12-1000 V/50/60Hz) WINTACT WT3;ok;421.00;421.00;+0.00%;4200.00;490.00;-88.33%;15.00%;default;Так;*;Так;подешевшало на 88.3%
WT308A;Термометр для гриля (м'яса) 2-х канальний Bluetooth -40-300°;ok;1702.00;1702.00;+0.00%;2140.00;1960.00;-8.41%;15.00%;default;Так;*;Ні;
WT308A-PR;Щуп для Термометра для гриля (м'яса) WT308A/B;ok;250.00;250.00;+0.00%;340.00;290.00;-14.71%;14.69%;Термометры, пирометры, тепловизоры;Так;*;Ні;
WT308B;Термометр для гриля (м'яса) 4-х канальний Bluetooth -40-300°;ok;1901.00;1901.00;+0.00%;2390.00;2190.00;-8.37%;14.69%;Термометры, пирометры, тепловизоры;Так;*;Ні;
WT311;Вимірювач поверхневого опору WINTACT WT311;ok;1469.00;1469.00;+0.00%;1850.00;1700.00;-8.11%;15.51%;Омметры;Так;*;Ні;
WT3120;Тестер електромагнітного випромінювання (1-1999В/м 0.01-99,9;ok;1122.00;1122.00;+0.00%;1420.00;1300.00;-8.45%;15.00%;default;Так;*;Ні;
WT3121;Тестер електромагнітного випромінювання (1-1999В/м 0,01-99,9;ok;1675.00;1675.00;+0.00%;2110.00;1940.00;-8.06%;15.51%;Омметры;Так;*;Ні;
WT3122;Тестер електромагнітного випромінювання (1-1999В/м 0,01-99,9;ok;1412.00;1412.00;+0.00%;1780.00;1630.00;-8.43%;15.00%;default;Так;*;Ні;
WT3160;Тепловізор від -20°C до 450°C матриця 160х120 чутливість 0,0;ok;26906.00;26906.00;+0.00%;33450.00;30860.00;-7.74%;14.69%;Термометры, пирометры, тепловизоры;Так;*;Ні;
WT319A;Безконтактний інфрачервоний термометр (пірометр) -50-400°C 1;ok;467.00;467.00;+0.00%;650.00;540.00;-16.92%;14.69%;Термометры, пирометры, тепловизоры;Так;*;Ні;
WT319B;Безконтактний інфрачервоний термометр (пірометр) -50-600°C 1;ok;523.00;523.00;+0.00%;680.00;600.00;-11.76%;14.69%;Термометры, пирометры, тепловизоры;Так;*;Ні;
WT320;Безконтактний інфрачервоний термометр (пірометр) -50-380° C ;ok;682.00;682.00;+0.00%;5440.00;790.00;-85.48%;14.69%;Термометры, пирометры, тепловизоры;Так;*;Так;подешевшало на 85.5%
WT3220;Тепловізор від -20°C до 450°C матриця 220х160 чутливість 0,0;ok;32358.00;32358.00;+0.00%;40230.00;37120.00;-7.73%;14.69%;Термометры, пирометры, тепловизоры;Так;*;Ні;
WT323A;Безконтактний інфрачервоний термометр (пірометр) кол дисплей;ok;1838.00;1838.00;+0.00%;2310.00;2110.00;-8.66%;14.69%;Термометры, пирометры, тепловизоры;Так;*;Ні;
WT323B;Безконтактний інфрачервоний термометр (пірометр) кол дисплей;ok;1848.00;1848.00;+0.00%;2320.00;2120.00;-8.62%;14.69%;Термометры, пирометры, тепловизоры;Так;*;Ні;
WT323C;Безконтактний інфрачервоний термометр (пірометр) кол дисплей;ok;1672.00;1672.00;+0.00%;2140.00;1920.00;-10.28%;14.69%;Термометры, пирометры, тепловизоры;Так;*;Ні;
WT323D;Безконтактний інфрачервоний термометр (пірометр) кол дисплей;ok;2006.00;2006.00;+0.00%;2520.00;2310.00;-8.33%;14.69%;Термометры, пирометры, тепловизоры;Так;*;Ні;
WT323E;Безконтактний інфрачервоний термометр (пірометр) кол дисплей;ok;2326.00;2326.00;+0.00%;2920.00;2670.00;-8.56%;14.69%;Термометры, пирометры, тепловизоры;Ні;*;Так;відсутній у фіді
WT326A;Безконтактний інфрачервоний термометр (пірометр) -50-400℃ 12;ok;638.00;638.00;+0.00%;820.00;740.00;-9.76%;14.69%;Термометры, пирометры, тепловизоры;Так;*;Ні;
WT326B;Безконтактний інфрачервоний термометр (пірометр) -50-600℃ 12;ok;726.00;726.00;+0.00%;930.00;840.00;-9.68%;14.69%;Термометры, пирометры, тепловизоры;Так;*;Ні;
WT326C;Безконтактний інфрачервоний термометр (пірометр) -50-800℃ 12;ok;866.00;866.00;+0.00%;1100.00;1000.00;-9.09%;14.69%;Термометры, пирометры, тепловизоры;Так;*;Ні;
WT326D;Безконтактний інфрачервоний термометр (пірометр) -50-950℃ 12;ok;983.00;983.00;+0.00%;1310.00;1130.00;-13.74%;14.69%;Термометры, пирометры, тепловизоры;Так;*;Ні;
WT327A;Безконтактний інфрачервоний термометр (пірометр) кол дисплей;ok;704.00;704.00;+0.00%;900.00;810.00;-10.00%;14.69%;Термометры, пирометры, тепловизоры;Так;*;Ні;
WT327B;Безконтактний інфрачервоний термометр (пірометр) кол дисплей;ok;854.00;854.00;+0.00%;1090.00;980.00;-10.09%;14.69%;Термометры, пирометры, тепловизоры;Так;*;Ні;
WT327C;Безконтактний інфрачервоний термометр (пірометр) кол дисплей;ok;949.00;949.00;+0.00%;1210.00;1090.00;-9.92%;14.69%;Термометры, пирометры, тепловизоры;Так;*;Ні;
WT327D;Безконтактний інфрачервоний термометр (пірометр) кол дисплей;ok;1071.00;1071.00;+0.00%;1360.00;1230.00;-9.56%;14.69%;Термометры, пирометры, тепловизоры;Ні;*;Так;відсутній у фіді
WT3320HQ;Тепловізор від -20°C до 300°C матриця 320х240 чутливість 0,0;ok;40524.00;40524.00;+0.00%;50370.00;46480.00;-7.72%;14.69%;Термометры, пирометры, тепловизоры;Так;*;Ні;
WT3652;Безконтактний інфрачервоний термометр (пірометр) 0-100°C WIN;ok;579.00;579.00;+0.00%;750.00;670.00;-10.67%;15.00%;default;Так;*;Ні;
WT55;Детектор прихованої проводини WINTACT WT55;ok;1968.00;1968.00;+0.00%;6950.00;2270.00;-67.34%;15.00%;default;Ні;*;Так;відсутній у фіді + подешевшало на 67.3%
WT550;Безконтактний інфрачервоний термометр (пірометр) -50-550° C ;ok;832.00;832.00;+0.00%;3050.00;960.00;-68.52%;14.69%;Термометры, пирометры, тепловизоры;Так;*;Так;подешевшало на 68.5%
WT630;Вологомір деревини безконтактний 0,5-79,5% WINTACT WT630;ok;1384.00;1384.00;+0.00%;1790.00;1590.00;-11.17%;14.51%;Влагомеры;Так;*;Ні;
WT63A;Віброметр WINTACT WT63A;ok;7456.00;7456.00;+0.00%;9290.00;8560.00;-7.86%;14.69%;Шумомеры;Так;*;Ні;
WT63B;Віброметр кол дисплей WINTACT WT63B;ok;8706.00;8706.00;+0.00%;65690.00;9990.00;-84.79%;14.69%;Шумомеры;Так;*;Так;подешевшало на 84.8%
WT63C;Віброметр з функцією вимірювання частоти кольоровий дисплей ;ok;12390.00;12390.00;+0.00%;15420.00;14220.00;-7.78%;14.69%;Шумомеры;Так;*;Ні;
WT64-10MW;Візуальний дефектоскоп (10mW) WINTACT WT64-10mW;ok;885.00;885.00;+0.00%;1130.00;1010.00;-10.62%;13.81%;Кабельные тестеры, wi-fi тестеры;Ні;*;Так;відсутній у фіді
WT65;Волоконно-оптичний тестер (-70dBm ~ + 6dBm) WINTACT WT65;ok;1420.00;1420.00;+0.00%;3400.00;1620.00;-52.35%;13.81%;Кабельные тестеры, wi-fi тестеры;Так;*;Так;подешевшало на 52.4%
WT660;Вологомір деревини та будматеріалів 0-70% WINTACT WT660;ok;565.00;565.00;+0.00%;730.00;650.00;-10.96%;14.51%;Влагомеры;Так;*;Ні;
WT6810;Ендоскоп (WiFi) WINTACT WT6810;ok;3872.00;3872.00;+0.00%;4840.00;4380.00;-9.50%;12.96%;Технические эндоскопы, видеоскопы;Ні;*;Так;відсутній у фіді
WT700;Безконтактний інфрачервоний термометр (пірометр) -50-750° C ;ok;1867.00;1867.00;+0.00%;7340.00;2150.00;-70.71%;14.69%;Термометры, пирометры, тепловизоры;Так;*;Так;подешевшало на 70.7%
WT81;Вимірювач рівня освітлення (Люксметр) + термометр WINTACT WT;ok;957.00;957.00;+0.00%;1440.00;1100.00;-23.61%;14.69%;Люксметры;Так;*;Так;подешевшало на 23.6%
WT816;Анемометр 0,1-30м/с -10-45° C WINTACT WT816;ok;713.00;713.00;+0.00%;910.00;800.00;-12.09%;11.06%;Анемометры;Так;*;Ні;
WT816A;Анемометр 0,7-30м/с -10-45°C WINTACT WT816A;ok;664.00;664.00;+0.00%;850.00;740.00;-12.94%;11.06%;Анемометры;Так;*;Ні;
WT81B;Вимірювач рівня освітлення (Люксметр) + термометр Bluetooth ;ok;1320.00;1320.00;+0.00%;7510.00;1520.00;-79.76%;14.69%;Люксметры;Так;*;Так;подешевшало на 79.8%
WT82;Анемометр 0,3-30м/с -10-45°C WINTACT WT82;ok;916.00;916.00;+0.00%;1330.00;1020.00;-23.31%;11.06%;Анемометры;Ні;*;Так;відсутній у фіді + подешевшало на 23.3%
WT82B;Анемометр Bluetooth 0,3-30м/с -10-45°C WINTACT WT82B;ok;1320.00;1320.00;+0.00%;1670.00;1470.00;-11.98%;11.06%;Анемометры;Так;*;Ні;
WT83;Термогігрометр 0-100% -20-70° C WINTACT WT83;ok;1151.00;1151.00;+0.00%;1520.00;1330.00;-12.50%;14.69%;Термометры, пирометры, тепловизоры;Так;*;Ні;
WT83B;Термогігрометр Bluetooth 0-100% -20-70° C WINTACT WT83B;ok;1688.00;1688.00;+0.00%;2130.00;1940.00;-8.92%;14.69%;Термометры, пирометры, тепловизоры;Так;*;Ні;
WT85;Вимірювач рівня шуму (шумомір) WINTACT WT85;ok;966.00;966.00;+0.00%;4220.00;1110.00;-73.70%;14.69%;Шумомеры;Так;*;Так;подешевшало на 73.7%
WT85B;Вимірювач рівня шуму (шумомір) Bluetooth WINTACT WT85B;ok;1456.00;1456.00;+0.00%;1840.00;1670.00;-9.24%;14.69%;Шумомеры;Так;*;Ні;
WT87A;Анемометр 0,3-30м/с -10-45°C WINTACT WT87A;ok;1336.00;1336.00;+0.00%;1690.00;1490.00;-11.83%;11.06%;Анемометры;Так;*;Ні;
WT87B;Анемометр USB Bluetooth 0,3-30м/с -10-45°C WINTACT WT87B;ok;1881.00;1881.00;+0.00%;2370.00;2090.00;-11.81%;11.06%;Анемометры;Так;*;Ні;
WT87C;Анемометр з функцією вимірювання об'ємної витрати повітря 0,;ok;1376.00;1376.00;+0.00%;1740.00;1530.00;-12.07%;11.06%;Анемометры;Ні;*;Так;відсутній у фіді
WT8800;Детектор кисню O2 (0-30% VOL) ​​WINTACT WT8800;ok;5562.00;5562.00;+0.00%;6940.00;6380.00;-8.07%;14.69%;Газоанализаторы;Ні;*;Так;відсутній у фіді
WT8801;Монітор концентрації горючих газів (0-100% LEL) WINTACT WT88;ok;4699.00;4699.00;+0.00%;5870.00;5390.00;-8.18%;14.69%;Газоанализаторы;Так;*;Ні;
WT8802;Монітор сірководню H2S (0-100 μmol/mol) WINTACT WT8802;ok;5192.00;5192.00;+0.00%;6480.00;5960.00;-8.02%;14.69%;Газоанализаторы;Ні;*;Так;відсутній у фіді
WT8806;Монітор чадного газу CO (0-1000 μmol/mol) WINTACT WT8806;ok;4910.00;4910.00;+0.00%;6130.00;5640.00;-7.99%;14.69%;Газоанализаторы;Ні;*;Так;відсутній у фіді
WT8807;Газоаналізатор вуглекислого газу CO2 (0-10000 μmol/mol) WINT;ok;6273.00;6273.00;+0.00%;7820.00;7200.00;-7.93%;14.69%;Газоанализаторы;Так;*;Ні;
WT8811;Вимірювач концентрації газів (кисень моноокис вуглецю сірков;ok;10418.00;10418.00;+0.00%;12970.00;11950.00;-7.86%;14.69%;Газоанализаторы;Так;*;Ні;
WT8812;Вимірювач концентрації газів (кисень моноокис вуглецю сірков;ok;6200.00;6200.00;+0.00%;7730.00;7120.00;-7.89%;14.69%;Газоанализаторы;Так;*;Ні;
WT8820;Детектор горючих газів (10% LEL) WINTACT WT8820;ok;1368.00;1368.00;+0.00%;1730.00;1570.00;-9.25%;14.69%;Газоанализаторы;Так;*;Ні;
WT8821;Монітор кисню O2 + термометр (0-25% VOL 0-50° C) WINTACT WT8;ok;4015.00;4015.00;+0.00%;5020.00;4610.00;-8.17%;14.69%;Газоанализаторы;Ні;*;Так;відсутній у фіді
WT8823;Монітор концентрації горючих газів + термометр (0-100% LEL 0;ok;2328.00;2328.00;+0.00%;2920.00;2670.00;-8.56%;14.69%;Газоанализаторы;Так;*;Ні;
WT8825;Монітор окису вуглецю CO + термометр (0-1000 ppm 0-50° C) WI;ok;3428.00;3428.00;+0.00%;4290.00;3940.00;-8.16%;14.69%;Газоанализаторы;Ні;*;Так;відсутній у фіді
WT8827;Детектор фреону (10 ~ 1000 PPM) WINTACT WT8827;ok;1996.00;1996.00;+0.00%;2510.00;2290.00;-8.76%;14.69%;Течеискатели;Ні;*;Так;відсутній у фіді
