cat	catName	code	attr	type	source	value	sku
9466	Вібратори	10173	Підігрів	select	binary		SX2553
9466	Вібратори	3369	Призначення	select	prom-inval	для стимуляції вульви	SX2553
9466	Вібратори	3106	Вид	select	none		SX2553
9466	Вібратори	3103	Тип приладу	select	text	звуковий стимулятор	SX2553
9466	Вібратори	13037	Конструкція	select	none		SX2553
9466	Вібратори	10210	Керування через застосунок (Smart)	select	binary		SX2553
9466	Вібратори	9977	Кілька насадок	select	binary		SX2553
9466	Вібратори	4212	Кількість режимів роботи	select	none		SX2553
9466	Вібратори	12731	Матеріал	select	none		SX2553
9466	Вібратори	11988	Кріплення на присоску	select	binary		SX2553
9466	Вібратори	11953	Водонепроникний	select	binary		SX2553
9466	Вібратори	11367	Телескопічний	select	binary		SX2553
9458	Фетиш та BDSM	13948	Тип товару	select	db	бандаж/фіксатор	SX2229
9460	Еротичні приколи та сувеніри	13948	Тип товару	select	db	еротичні ігри	SX3048
9526	Аксесуари до інтимних іграшок	14746	Тип аксесуара	select	none		SX2302
9526	Аксесуари до інтимних іграшок	14747	Основний матеріал	select	none		SX2302
9526	Аксесуари до інтимних іграшок	78	Колір виробника	multiselect	text	тан	SX2302
9526	Аксесуари до інтимних іграшок	2845	Колір	select	none		SX2302
9466	Вібратори	10173	Підігрів	select	binary		SX3545
9466	Вібратори	3369	Призначення	select	prom-inval	для стимуляції вульви	SX3545
9466	Вібратори	3106	Вид	select	none		SX3545
9466	Вібратори	3103	Тип приладу	select	none		SX3545
9466	Вібратори	13037	Конструкція	select	none		SX3545
9466	Вібратори	10210	Керування через застосунок (Smart)	select	binary		SX3545
9466	Вібратори	9977	Кілька насадок	select	binary		SX3545
9466	Вібратори	4212	Кількість режимів роботи	select	none		SX3545
9466	Вібратори	12731	Матеріал	select	none		SX3545
9466	Вібратори	11988	Кріплення на присоску	select	binary		SX3545
9466	Вібратори	11953	Водонепроникний	select	binary		SX3545
9466	Вібратори	11367	Телескопічний	select	binary		SX3545
9460	Еротичні приколи та сувеніри	12731	Матеріал	select	none		SX3034
5116	Менструальні чаші	12097	Базовий колір	multiselect	none		SX3681
5116	Менструальні чаші	5406	Ароматизовані	select	binary		SX3681
5116	Менструальні чаші	78	Колір виробника	multiselect	text-many	ash, magenta, агат	SX3681
5116	Менструальні чаші	1098	Об'єм	float	prom-num	20	SX3681
5116	Менструальні чаші	2847	Кількість в упаковці	float	none		SX3681
5116	Менструальні чаші	5408	Розмір	multiselect	none		SX3681
9474	Насадки на член	13039	Вид	select	db	реалістичні	SX1467
9526	Аксесуари до інтимних іграшок	14746	Тип аксесуара	select	db	насадка	SX2653
9526	Аксесуари до інтимних іграшок	78	Колір виробника	multiselect	none		SX2653
9526	Аксесуари до інтимних іграшок	2845	Колір	select	none		SX2653
9470	Ерекційні кільця	13037	Конструкція	select	prom-inval	односторонні	SX2668
9470	Ерекційні кільця	3369	Призначення	select	prom-inval	вагінальні	SX2668
9474	Насадки на член	13039	Вид	select	db	реалістичні	SX4619
9474	Насадки на член	13039	Вид	select	db	нереалістичні	SX1478
9460	Еротичні приколи та сувеніри	13948	Тип товару	select	db	мило	SX3026
9460	Еротичні приколи та сувеніри	12731	Матеріал	select	none		SX1583
9620	Аксесуари для мастурбаторів	78	Колір виробника	multiselect	text-many	ash, він, мос	SX2290
7216	Еротична білизна	13949	Стать	select	none		SX1723
7216	Еротична білизна	13948	Тип товару	select	prom-inval	портупея/збруя	SX1723
9474	Насадки на член	13039	Вид	select	db	нереалістичні	SX1450
9458	Фетиш та BDSM	13948	Тип товару	select	db	бандаж/фіксатор	SX4579
9470	Ерекційні кільця	13037	Конструкція	select	prom-inval	односторонні	SX2450
9470	Ерекційні кільця	3369	Призначення	select	prom-inval	вагінальні	SX2450
3139	Гель для душу	9502	Клас косметики	multiselect	none		SX2887
3139	Гель для душу	3002	Форма випуску	multiselect	none		SX2887
3139	Гель для душу	2856	Стать	multiselect	none		SX2887
3139	Гель для душу	1098	Об'єм	float	prom-num	236	SX2887
3139	Гель для душу	51	Вид	multiselect	none		SX2887
3139	Гель для душу	2854	Призначення	multiselect	text-many	для душу, для щоденного використання	SX2887
3139	Гель для душу	3170	Дія	multiselect	text	для щоденного використання	SX2887
3139	Гель для душу	2868	Вікова група	multiselect	none		SX2887
9466	Вібратори	10173	Підігрів	select	binary		SX2542
9466	Вібратори	3369	Призначення	select	prom-inval	для стимуляції вульви	SX2542
9466	Вібратори	3106	Вид	select	none		SX2542
9466	Вібратори	3103	Тип приладу	select	none		SX2542
9466	Вібратори	13037	Конструкція	select	none		SX2542
9466	Вібратори	10210	Керування через застосунок (Smart)	select	binary		SX2542
